# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v2.7 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-08-09T00:00:00.0
# Date end (ISO 8601): 2016-08-11T00:00:00.0
# Latitude (positive North, ISO 19115): 1.3400
# Longitude (positive East, ISO 19115): 103.6800
# Altitude (m): 29.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-08-10T15:18:00.0/2016-08-10T15:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:19:00.0/2016-08-10T15:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:20:00.0/2016-08-10T15:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:21:00.0/2016-08-10T15:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:22:00.0/2016-08-10T15:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:23:00.0/2016-08-10T15:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:24:00.0/2016-08-10T15:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:25:00.0/2016-08-10T15:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:26:00.0/2016-08-10T15:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:27:00.0/2016-08-10T15:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:28:00.0/2016-08-10T15:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:29:00.0/2016-08-10T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:30:00.0/2016-08-10T15:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:31:00.0/2016-08-10T15:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:32:00.0/2016-08-10T15:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:33:00.0/2016-08-10T15:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:34:00.0/2016-08-10T15:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:35:00.0/2016-08-10T15:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:36:00.0/2016-08-10T15:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:37:00.0/2016-08-10T15:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:38:00.0/2016-08-10T15:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:39:00.0/2016-08-10T15:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:40:00.0/2016-08-10T15:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:41:00.0/2016-08-10T15:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:42:00.0/2016-08-10T15:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:43:00.0/2016-08-10T15:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:44:00.0/2016-08-10T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:45:00.0/2016-08-10T15:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:46:00.0/2016-08-10T15:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:47:00.0/2016-08-10T15:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:48:00.0/2016-08-10T15:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:49:00.0/2016-08-10T15:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:50:00.0/2016-08-10T15:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:51:00.0/2016-08-10T15:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:52:00.0/2016-08-10T15:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:53:00.0/2016-08-10T15:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:54:00.0/2016-08-10T15:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:55:00.0/2016-08-10T15:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:56:00.0/2016-08-10T15:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:57:00.0/2016-08-10T15:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:58:00.0/2016-08-10T15:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T15:59:00.0/2016-08-10T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:00:00.0/2016-08-10T16:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:01:00.0/2016-08-10T16:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:02:00.0/2016-08-10T16:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:03:00.0/2016-08-10T16:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:04:00.0/2016-08-10T16:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:05:00.0/2016-08-10T16:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:06:00.0/2016-08-10T16:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:07:00.0/2016-08-10T16:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:08:00.0/2016-08-10T16:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:09:00.0/2016-08-10T16:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:10:00.0/2016-08-10T16:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:11:00.0/2016-08-10T16:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:12:00.0/2016-08-10T16:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:13:00.0/2016-08-10T16:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:14:00.0/2016-08-10T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:15:00.0/2016-08-10T16:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:16:00.0/2016-08-10T16:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:17:00.0/2016-08-10T16:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:18:00.0/2016-08-10T16:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:19:00.0/2016-08-10T16:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:20:00.0/2016-08-10T16:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:21:00.0/2016-08-10T16:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:22:00.0/2016-08-10T16:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:23:00.0/2016-08-10T16:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:24:00.0/2016-08-10T16:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:25:00.0/2016-08-10T16:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:26:00.0/2016-08-10T16:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:27:00.0/2016-08-10T16:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:28:00.0/2016-08-10T16:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:29:00.0/2016-08-10T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:30:00.0/2016-08-10T16:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:31:00.0/2016-08-10T16:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:32:00.0/2016-08-10T16:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:33:00.0/2016-08-10T16:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:34:00.0/2016-08-10T16:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:35:00.0/2016-08-10T16:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:36:00.0/2016-08-10T16:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:37:00.0/2016-08-10T16:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:38:00.0/2016-08-10T16:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:39:00.0/2016-08-10T16:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:40:00.0/2016-08-10T16:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:41:00.0/2016-08-10T16:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:42:00.0/2016-08-10T16:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:43:00.0/2016-08-10T16:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:44:00.0/2016-08-10T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:45:00.0/2016-08-10T16:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:46:00.0/2016-08-10T16:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:47:00.0/2016-08-10T16:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:48:00.0/2016-08-10T16:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:49:00.0/2016-08-10T16:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:50:00.0/2016-08-10T16:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:51:00.0/2016-08-10T16:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:52:00.0/2016-08-10T16:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:53:00.0/2016-08-10T16:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:54:00.0/2016-08-10T16:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:55:00.0/2016-08-10T16:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:56:00.0/2016-08-10T16:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:57:00.0/2016-08-10T16:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:58:00.0/2016-08-10T16:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T16:59:00.0/2016-08-10T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:00:00.0/2016-08-10T17:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:01:00.0/2016-08-10T17:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:02:00.0/2016-08-10T17:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:03:00.0/2016-08-10T17:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:04:00.0/2016-08-10T17:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:05:00.0/2016-08-10T17:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:06:00.0/2016-08-10T17:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:07:00.0/2016-08-10T17:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:08:00.0/2016-08-10T17:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:09:00.0/2016-08-10T17:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:10:00.0/2016-08-10T17:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:11:00.0/2016-08-10T17:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:12:00.0/2016-08-10T17:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:13:00.0/2016-08-10T17:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:14:00.0/2016-08-10T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:15:00.0/2016-08-10T17:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:16:00.0/2016-08-10T17:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:17:00.0/2016-08-10T17:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:18:00.0/2016-08-10T17:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:19:00.0/2016-08-10T17:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:20:00.0/2016-08-10T17:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:21:00.0/2016-08-10T17:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:22:00.0/2016-08-10T17:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:23:00.0/2016-08-10T17:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:24:00.0/2016-08-10T17:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:25:00.0/2016-08-10T17:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:26:00.0/2016-08-10T17:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:27:00.0/2016-08-10T17:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:28:00.0/2016-08-10T17:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:29:00.0/2016-08-10T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:30:00.0/2016-08-10T17:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:31:00.0/2016-08-10T17:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:32:00.0/2016-08-10T17:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:33:00.0/2016-08-10T17:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:34:00.0/2016-08-10T17:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:35:00.0/2016-08-10T17:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:36:00.0/2016-08-10T17:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:37:00.0/2016-08-10T17:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:38:00.0/2016-08-10T17:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:39:00.0/2016-08-10T17:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:40:00.0/2016-08-10T17:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:41:00.0/2016-08-10T17:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:42:00.0/2016-08-10T17:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:43:00.0/2016-08-10T17:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:44:00.0/2016-08-10T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:45:00.0/2016-08-10T17:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:46:00.0/2016-08-10T17:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:47:00.0/2016-08-10T17:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:48:00.0/2016-08-10T17:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:49:00.0/2016-08-10T17:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:50:00.0/2016-08-10T17:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:51:00.0/2016-08-10T17:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:52:00.0/2016-08-10T17:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:53:00.0/2016-08-10T17:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:54:00.0/2016-08-10T17:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:55:00.0/2016-08-10T17:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:56:00.0/2016-08-10T17:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:57:00.0/2016-08-10T17:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:58:00.0/2016-08-10T17:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T17:59:00.0/2016-08-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:00:00.0/2016-08-10T18:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:01:00.0/2016-08-10T18:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:02:00.0/2016-08-10T18:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:03:00.0/2016-08-10T18:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:04:00.0/2016-08-10T18:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:05:00.0/2016-08-10T18:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:06:00.0/2016-08-10T18:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:07:00.0/2016-08-10T18:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:08:00.0/2016-08-10T18:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:09:00.0/2016-08-10T18:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:10:00.0/2016-08-10T18:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:11:00.0/2016-08-10T18:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:12:00.0/2016-08-10T18:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:13:00.0/2016-08-10T18:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:14:00.0/2016-08-10T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:15:00.0/2016-08-10T18:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:16:00.0/2016-08-10T18:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:17:00.0/2016-08-10T18:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:18:00.0/2016-08-10T18:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:19:00.0/2016-08-10T18:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:20:00.0/2016-08-10T18:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:21:00.0/2016-08-10T18:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:22:00.0/2016-08-10T18:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:23:00.0/2016-08-10T18:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:24:00.0/2016-08-10T18:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:25:00.0/2016-08-10T18:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:26:00.0/2016-08-10T18:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:27:00.0/2016-08-10T18:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:28:00.0/2016-08-10T18:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:29:00.0/2016-08-10T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:30:00.0/2016-08-10T18:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:31:00.0/2016-08-10T18:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:32:00.0/2016-08-10T18:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:33:00.0/2016-08-10T18:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:34:00.0/2016-08-10T18:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:35:00.0/2016-08-10T18:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:36:00.0/2016-08-10T18:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:37:00.0/2016-08-10T18:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:38:00.0/2016-08-10T18:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:39:00.0/2016-08-10T18:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:40:00.0/2016-08-10T18:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:41:00.0/2016-08-10T18:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:42:00.0/2016-08-10T18:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:43:00.0/2016-08-10T18:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:44:00.0/2016-08-10T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:45:00.0/2016-08-10T18:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:46:00.0/2016-08-10T18:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:47:00.0/2016-08-10T18:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:48:00.0/2016-08-10T18:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:49:00.0/2016-08-10T18:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:50:00.0/2016-08-10T18:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:51:00.0/2016-08-10T18:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:52:00.0/2016-08-10T18:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:53:00.0/2016-08-10T18:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:54:00.0/2016-08-10T18:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:55:00.0/2016-08-10T18:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:56:00.0/2016-08-10T18:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:57:00.0/2016-08-10T18:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:58:00.0/2016-08-10T18:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T18:59:00.0/2016-08-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:00:00.0/2016-08-10T19:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:01:00.0/2016-08-10T19:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:02:00.0/2016-08-10T19:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:03:00.0/2016-08-10T19:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:04:00.0/2016-08-10T19:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:05:00.0/2016-08-10T19:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:06:00.0/2016-08-10T19:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:07:00.0/2016-08-10T19:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:08:00.0/2016-08-10T19:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:09:00.0/2016-08-10T19:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:10:00.0/2016-08-10T19:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:11:00.0/2016-08-10T19:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:12:00.0/2016-08-10T19:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-08-10T19:13:00.0/2016-08-10T19:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
